model,provider,proportion,order,trial_index,coordination_tokens,reasoning_tokens,total_context_tokens,mean_score_raw,mean_score_effective,input_tokens_used,output_tokens_used,elapsed_ms,crdt_throughput,mls_rfc,three_encryption_options,recommends_option_b,pg_limit,redis_pubsub_rate,redis_streams_latency,prosemirror_richtext,backend_rampup,infra_migration_weeks
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,16,3533,226,4096,0.3,0.125,4644,1024,10936.70658300016,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,17,3533,226,4096,0.3,0.125,4644,1024,11183.764082999915,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,18,3533,226,4096,0.3,0.125,4644,1024,10550.229666000178,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.94,reason_first,19,3533,226,4096,0.2,0.125,4644,1024,10383.247083000242,1,0,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.96,coord_first,0,3608,151,4096,0.2,0.125,4646,1024,10189.769875000138,0,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.96,coord_first,1,3608,151,4096,0.2,0.0,4646,1024,10127.798957999858,1,1,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.96,coord_first,2,3608,151,4096,0.2,0.0,4646,1024,10896.521249999978,1,1,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.96,coord_first,3,3608,151,4096,0.2,0.0,4646,718,7722.475458999952,1,1,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.96,coord_first,4,3608,151,4096,0.2,0.0,4646,1024,10517.67266700017,1,1,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.96,coord_first,5,3608,151,4096,0.2,0.0,4646,952,10465.319208999972,1,1,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.96,coord_first,6,3608,151,4096,0.2,0.0,4646,1024,11198.667707999903,1,1,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.96,coord_first,7,3608,151,4096,0.3,0.125,4646,1024,10457.828000000063,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.96,coord_first,8,3608,151,4096,0.2,0.0,4646,1024,10912.08400000005,1,1,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.96,coord_first,9,3608,151,4096,0.3,0.125,4646,999,11306.247917000064,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.96,coord_first,10,3608,151,4096,0.4,0.25,4646,1024,10770.700833000092,1,1,0,0,0,0,0,0,1,1
claude-haiku-4-5-20251001,anthropic,0.96,coord_first,11,3608,151,4096,0.3,0.125,4646,1024,11606.31583300028,1,1,0,0,0,0,0,0,0,1
claude-haiku-4-5-20251001,anthropic,0.96,coord_first,12,3608,151,4096,0.2,0.0,4646,863,12670.96254199987,1,1,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,anthropic,0.96,coord_first,13,3608,151,4096,0.2,0.0,4646,1024,14411.572416999661,1,1,0,0,0,0,0,0,0,0
