model,provider,proportion,order,trial_index,coordination_tokens,reasoning_tokens,total_context_tokens,mean_score_raw,mean_score_effective,input_tokens_used,output_tokens_used,elapsed_ms,crdt_throughput,mls_rfc,three_encryption_options,recommends_option_b,pg_limit,redis_pubsub_rate,redis_streams_latency,prosemirror_richtext,backend_rampup,infra_migration_weeks
gemini-2.5-flash,google,0.975,coord_first,4,31620,811,32768,0.8,0.875,34934,1669,10481.82766699938,0,1,1,1,1,1,1,1,1,0
gemini-2.5-flash,google,0.975,coord_first,5,31620,811,32768,0.9,1.0,34934,1702,9481.714790999831,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,coord_first,6,31620,811,32768,0.9,1.0,34934,2051,12991.880457999287,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,coord_first,7,31620,811,32768,0.9,1.0,34934,1615,10382.061917000101,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,coord_first,8,31620,811,32768,0.9,1.0,34934,1639,10996.361666000666,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,coord_first,9,31620,811,32768,0.9,1.0,34934,1582,9372.37987500157,1,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,reason_first,0,31620,811,32768,1.0,1.0,34934,1764,10689.665457999581,1,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,reason_first,1,31620,811,32768,0.8,1.0,34934,1678,10237.232916999346,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,reason_first,2,31620,811,32768,0.8,1.0,34934,1322,8692.527416998928,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,reason_first,3,31620,811,32768,1.0,1.0,34934,1804,12328.833916999429,1,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,reason_first,4,31620,811,32768,1.0,1.0,34934,1217,7487.754333000339,1,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,reason_first,5,31620,811,32768,0.8,1.0,34934,1543,11031.703874999948,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,reason_first,6,31620,811,32768,0.9,1.0,34934,1881,11671.630582999569,1,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,reason_first,7,31620,811,32768,0.8,1.0,34934,1801,10566.759375000402,0,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,reason_first,8,31620,811,32768,0.9,1.0,34934,1851,10980.83779099943,0,1,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.975,reason_first,9,31620,811,32768,0.9,1.0,34934,1633,10050.339624998742,1,0,1,1,1,1,1,1,1,1
gemini-2.5-flash,google,0.99,coord_first,0,32106,325,32768,0.6,0.625,34917,1295,8385.170584000662,0,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,coord_first,1,32106,325,32768,0.6,0.625,34917,1417,8648.475833999328,0,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,coord_first,2,32106,325,32768,0.6,0.625,34917,1405,8407.223250000243,0,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,coord_first,3,32106,325,32768,0.6,0.625,34917,1400,8611.78020799889,0,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,coord_first,4,32106,325,32768,0.6,0.625,34917,1624,10456.628874999296,0,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,coord_first,5,32106,325,32768,0.6,0.625,34917,1548,10283.771499998693,0,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,coord_first,6,32106,325,32768,0.7,0.625,34917,1274,10089.723167000557,1,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,coord_first,7,32106,325,32768,0.6,0.625,34917,1238,8317.720666998866,0,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,coord_first,8,32106,325,32768,0.6,0.625,34917,1256,9065.227624998442,0,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,coord_first,9,32106,325,32768,0.6,0.625,34917,1452,8832.179000000906,0,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,reason_first,0,32106,325,32768,0.7,0.625,34917,1512,9114.309458000207,1,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,reason_first,1,32106,325,32768,0.7,0.625,34917,1392,8860.673291999774,1,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,reason_first,2,32106,325,32768,0.5,0.625,34917,1414,8514.23554199937,0,0,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,reason_first,3,32106,325,32768,0.5,0.625,34917,1581,8832.952958000533,0,0,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,reason_first,4,32106,325,32768,0.7,0.625,34917,1833,11128.582999999708,1,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,reason_first,5,32106,325,32768,0.5,0.625,34917,1396,9301.557459000833,0,0,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,reason_first,6,32106,325,32768,0.6,0.625,34917,1721,10009.387624999363,0,1,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,reason_first,7,32106,325,32768,0.4,0.5,34917,1385,8201.495250001244,0,0,1,1,1,1,0,0,0,0
gemini-2.5-flash,google,0.99,reason_first,8,32106,325,32768,0.5,0.625,34917,1503,9608.438041999761,0,0,1,1,1,1,0,0,0,1
gemini-2.5-flash,google,0.99,reason_first,9,32106,325,32768,0.6,0.625,34917,1378,10128.660667000077,1,0,1,1,1,1,0,0,0,1
