model,provider,proportion,order,trial_index,coordination_tokens,reasoning_tokens,total_context_tokens,mean_score_raw,mean_score_effective,input_tokens_used,output_tokens_used,elapsed_ms,crdt_throughput,mls_rfc,three_encryption_options,recommends_option_b,pg_limit,redis_pubsub_rate,redis_streams_latency,prosemirror_richtext,backend_rampup,infra_migration_weeks
gpt-4.1-mini,openai,0.75,coord_first,7,5891,1964,8192,0.8,1.0,8195,1024,17328.95224999993,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,coord_first,8,5891,1964,8192,0.7,0.875,8195,1024,19259.094416999687,0,0,1,1,1,1,1,1,1,0
gpt-4.1-mini,openai,0.75,coord_first,9,5891,1964,8192,0.8,1.0,8195,1024,31749.207249999927,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,coord_first,10,5891,1964,8192,0.8,1.0,8195,1024,17659.043125000153,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,coord_first,11,5891,1964,8192,0.8,1.0,8195,1024,17684.541374999753,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,coord_first,12,5891,1964,8192,0.8,1.0,8195,1024,15569.014249999782,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,coord_first,13,5891,1964,8192,0.8,1.0,8195,1024,15901.006958999915,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,coord_first,14,5891,1964,8192,0.8,0.875,8195,1024,14687.860791000276,0,1,1,1,1,1,1,1,1,0
gpt-4.1-mini,openai,0.75,coord_first,15,5891,1964,8192,0.8,1.0,8195,1024,14900.811458000135,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,coord_first,16,5891,1964,8192,0.8,1.0,8195,1024,19004.411750000145,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,coord_first,17,5891,1964,8192,0.8,1.0,8195,1024,19295.958542000335,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,coord_first,18,5891,1964,8192,0.8,1.0,8195,1024,26571.46058299986,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,coord_first,19,5891,1964,8192,0.8,1.0,8195,1024,14353.12900000008,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,reason_first,0,5891,1964,8192,0.8,1.0,8196,1024,19479.272833000097,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,reason_first,1,5891,1964,8192,0.8,1.0,8196,1024,17792.011457999935,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,reason_first,2,5891,1964,8192,0.7,0.875,8196,1024,21977.324041999964,0,0,1,1,1,1,1,1,1,0
gpt-4.1-mini,openai,0.75,reason_first,3,5891,1964,8192,0.8,1.0,8196,1024,20469.181083999956,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,reason_first,4,5891,1964,8192,0.9,1.0,8196,1024,15413.580166999964,0,1,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,reason_first,5,5891,1964,8192,0.8,1.0,8196,1024,20916.45600000015,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,reason_first,6,5891,1964,8192,0.8,1.0,8196,1024,19918.235417000233,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,reason_first,7,5891,1964,8192,0.8,1.0,8196,1024,16196.168625000155,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,reason_first,8,5891,1964,8192,0.8,1.0,8196,1024,14656.47616699971,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,reason_first,9,5891,1964,8192,0.8,1.0,8196,1024,18059.16833299989,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,reason_first,10,5891,1964,8192,0.9,1.0,8196,1024,18977.516458000082,1,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,reason_first,11,5891,1964,8192,0.9,1.0,8196,1024,25330.398499999774,0,1,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,reason_first,12,5891,1964,8192,0.8,1.0,8196,1024,16456.193583000186,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,reason_first,13,5891,1964,8192,0.8,1.0,8196,1024,20951.968916000624,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,reason_first,14,5891,1964,8192,0.9,1.0,8196,1024,21825.558125000498,0,1,1,1,1,1,1,1,1,1
